size,distance_to_center,age,price
3379,15.47,18,409492
2552,5.64,7,322960
693,2.62,57,308367
2613,1.39,10,384968
2152,8.01,46,325159
797,2.7,2,263593
1311,9.09,14,269249
2294,13.17,15,407109
1844,1.68,17,376739
876,7.3,55,228500
1889,12.24,10,278444
629,10.11,10,224604
1354,1.14,41,216588
2333,2.72,57,443905
1491,2.02,23,322958
1212,7.15,46,229825
2112,6.61,1,404325
2186,0.75,49,375468
2499,4.01,43,276380
2100,8.68,53,227915
2281,5.49,38,409390
1984,5.49,56,311531
1646,3.84,23,236708
1534,2.36,43,269661
1346,4.89,43,295649
911,5.14,16,181375
1010,7.62,55,264485
1322,8.07,46,227284
1630,5.26,51,192317
2634,10.66,21,309248
1455,3.81,50,281914
2211,1.8,18,364185
2279,6.92,57,318565
1349,5.41,1,293686
1877,7.01,37,356914
1342,2.04,6,384909
2512,17.35,43,242692
1909,8.14,21,327458
919,4.05,52,173338
1579,2.57,52,254195
2861,10.53,22,299557
1376,2.29,48,295082
1770,24.12,40,240036
1841,3.22,25,340093
977,16.52,20,177617
1815,4.35,12,305848
847,14.98,3,219591
1152,2.96,31,316454
2276,5.02,32,358045
1707,8.7,26,272299
1310,7.87,57,254965
1769,10.7,0,320113
1445,3.52,51,261743
1487,5.26,48,258263
1925,11.87,45,188784
1106,3.02,31,300032
1504,7.39,11,248681
1306,4.25,51,243010
785,5.72,44,131629
1024,5.26,49,319415
2771,2.85,14,295979
1726,4.13,33,316548
871,5.48,24,216156
799,4.61,38,127598
1415,14.89,45,297383
2764,10.04,10,294523
1373,6.07,10,170383
2496,2.9,2,403946
1704,2.78,9,330311
1787,19.72,14,305103
867,2.44,4,264448
2153,5.36,21,239417
1294,6.38,40,295442
2090,3.98,47,338931
1068,2.46,20,225162
1588,2.86,5,323022
1704,3.38,45,257045
1391,3.01,23,247660
1740,12.55,15,208563
1330,4.92,28,236830
1141,3.43,58,227636
2813,5.34,22,443479
2252,7.91,57,349957
1091,3.89,15,178382
1858,9.31,6,349726
1099,2.03,9,328541
921,11.24,46,166427
2238,4.92,32,324615
748,4.79,34,253952
2144,3.05,58,371087
1337,2.1,30,296083
1360,1.54,7,306843
1743,2.9,43,319329
1867,7.47,12,388739
1063,2.53,34,279010
1972,1.68,51,330244
1548,2.62,28,320418
895,3.78,18,157303
1383,3.89,34,186090
2572,4.53,7,308825
2894,10.2,18,380852
1972,11.88,30,334037
919,20.16,15,153066
1801,1.59,2,415277
2080,2.72,35,395910
1978,8.08,24,315353
2026,3.6,23,312367
1711,9.05,59,252729
1438,5.73,6,214497
1160,14.96,9,210838
692,10.28,52,152301
1695,10.41,7,252253
1594,3.71,55,182420
1850,4.63,40,315028
866,4.0,31,150947
1916,1.73,16,364000
3367,13.88,21,394967
1527,8.35,49,237193
1444,3.89,3,353424
1675,12.34,46,217256
3337,3.19,49,446784
982,1.37,42,260201
1605,10.03,3,269497
1075,2.02,44,240005
1189,4.32,43,236005
1451,5.72,0,269754
2537,6.49,53,298286
3042,8.97,7,435921
1770,7.44,57,184916
1273,7.28,4,256793
4012,2.85,14,441541
1247,6.09,41,230339
1177,1.73,8,280809
727,14.78,11,153307
2587,1.86,0,425147
2180,3.89,49,303063
3893,1.97,2,510182
849,2.97,37,207603
2652,5.0,34,308519
1522,3.42,30,337551
2043,11.03,22,248498
765,5.81,17,119955
2663,3.58,57,333000
2027,4.51,47,293097
1457,11.63,55,229266
1916,9.36,44,316597
1089,2.23,49,310895
1174,3.08,57,236214
1229,6.91,27,251391
705,6.34,54,223620
2089,2.37,2,335710
2384,8.37,6,289631
1118,2.65,29,278646
1701,12.34,27,175671
1331,7.18,26,241783
1688,2.24,32,288032
1151,3.42,32,297038
1039,3.38,52,236645
2254,5.54,20,331905
1442,4.29,18,245566
3323,2.22,42,420024
1507,1.87,38,343850
1022,7.27,49,285982
2418,6.05,18,293937
1905,5.33,0,431562
1979,5.99,56,294502
2383,3.21,2,341404
1140,5.63,40,257966
1406,29.28,19,261357
1382,11.27,25,237291
883,4.05,50,166841
1332,3.43,25,304549
2526,0.67,8,366314
1627,10.47,45,217386
864,8.59,1,294363
794,3.38,16,149190
2881,1.82,32,462571
1427,2.21,26,348955
1142,6.76,37,280064
1326,4.65,22,293972
819,8.04,23,149730
2615,5.26,20,352202
1264,9.74,53,229162
2557,6.42,1,456351
1511,8.85,56,270756
2622,1.15,21,389151
1640,2.09,21,320864
2082,3.84,43,322062
1973,10.55,23,301562
1899,18.47,36,242460
1701,4.42,54,291878
1348,3.23,50,189660
3184,1.26,30,487791
1029,9.07,42,208677
1482,3.37,23,261627
1489,39.28,46,257544
1738,2.95,10,244930
1246,21.62,2,263559
1678,8.36,32,205289
1383,2.41,12,299383
786,5.83,43,125189
1485,8.5,6,266147
953,4.23,0,213805
739,8.9,40,208390
1563,8.77,30,306685
1799,7.52,57,240404
1827,4.9,14,373958
1857,2.18,7,442533
683,4.69,1,194960
858,5.6,26,254529
3259,1.33,6,478596
973,5.58,46,142821
1890,4.63,4,381341
1124,2.0,55,287260
1528,3.92,32,206533
1149,3.98,41,198160
1853,19.13,7,337217
1563,5.78,5,270585
1237,10.23,21,296308
972,4.56,31,184170
1647,1.33,34,279538
911,7.93,19,136034
1756,3.12,16,296783
4232,3.92,58,425604
2540,2.37,16,374513
1973,5.21,8,309878
1430,10.44,21,282821
681,9.52,18,193263
872,15.03,25,173671
2472,16.6,37,252170
1079,1.18,36,294516
1119,2.15,41,310904
1385,1.4,9,256175
967,7.71,2,233068
906,3.05,47,216312
1450,3.52,13,256779
1036,4.26,18,300060
1100,6.47,27,310942
1083,1.75,42,324336
1824,2.05,9,369584
1349,4.96,54,238653
1378,11.46,19,253139
1879,4.87,58,302149
1398,2.85,17,290881
1324,1.1,43,268594
1786,9.65,22,356655
1933,2.96,50,359698
1395,2.22,27,350609
1528,1.49,52,256962
1082,1.81,45,354667
1049,2.53,35,295614
2013,4.19,14,342013
1768,2.13,15,240356
1776,5.64,59,282430
1656,4.17,55,290662
1507,23.46,8,194883
1955,1.5,12,434642
2151,5.55,6,289183
2131,5.59,12,364018
1421,2.41,17,299057
2578,5.29,50,370777
1621,8.49,5,269469
1906,5.3,52,355395
1657,13.05,58,267034
1634,1.08,16,298940
1102,2.75,27,308901
1959,13.91,31,232775
4619,9.38,12,418599
1274,7.23,43,313228
1522,11.74,34,268719
1238,1.29,6,270305
1217,8.64,53,301994
2745,10.43,18,289782
1130,3.12,9,291556
1224,31.2,58,238640
784,5.68,6,215950
1093,1.07,3,264086
747,6.47,14,242064
1905,2.99,19,304335
4536,11.2,26,403607
1278,7.27,41,243783
759,3.26,21,231747
2121,14.18,33,281019
1106,9.56,0,329662
2489,2.77,23,390613
1322,4.45,56,250675
1149,7.11,46,255380
1378,3.84,44,311388
2004,3.92,18,362810
1351,5.08,29,209959
1213,2.35,50,268568
1367,1.04,52,312724
890,5.86,42,227870
1735,1.23,27,282557
724,2.47,4,365115
1239,1.43,7,316672
2005,1.56,0,435981
1671,6.68,21,212345
1874,4.24,1,412388
1442,4.13,26,243060
2363,1.97,35,361656
2142,3.13,35,327946
1769,6.45,33,312545
2145,4.78,13,357698
1998,8.81,31,306214
1241,9.73,58,219845
864,4.15,26,253563
1751,1.35,52,281017
1841,2.92,22,411295
2289,4.63,37,370595
1017,2.88,28,180086
1030,2.37,41,338046
1779,5.2,53,207610
1438,27.15,26,226297
696,3.52,45,238494
1719,4.94,52,294983
705,1.98,47,248725
1014,11.83,1,297680
2541,9.14,0,407162
3071,8.71,52,464344
910,12.83,43,219181
1297,3.67,57,244092
1505,4.01,17,231981
3018,16.39,47,335304
1215,7.71,48,244833
1223,1.05,51,287983
2750,6.81,41,281535
1274,3.3,8,276598
1976,9.29,40,260424
819,6.59,36,203244
1382,1.46,20,315681
762,5.98,12,204379
970,5.74,53,212346
2070,6.39,8,367307
1451,7.41,25,344461
1302,14.11,37,220326
1097,6.62,58,250614
1355,5.03,40,248178
1669,11.06,18,246391
2193,23.81,3,256935
517,9.4,19,155027
1061,5.72,17,260245
1577,6.7,49,180116
1422,5.93,22,247300
1739,5.02,5,235393
1647,22.55,52,208676
1310,2.93,1,383028
1199,11.12,0,229023
1341,4.54,28,293052
2343,1.76,4,398291
1104,4.34,10,243023
1443,3.38,59,257690
1592,7.42,50,229582
2763,5.28,45,286086
1312,2.42,40,275929
2172,13.87,2,237487
2423,10.62,50,269485
1443,15.03,28,122129
1360,5.85,5,293744
1297,4.83,18,283379
1336,8.11,30,320854
2083,3.31,0,452918
1623,5.43,15,295559
1626,4.38,20,236158
943,1.78,27,332559
1005,5.42,0,244630
3489,3.64,33,357697
1378,4.18,11,330393
1085,6.39,35,282859
2623,12.07,14,203718
1656,2.73,24,258496
1865,3.91,37,360948
1400,2.9,39,276941
1303,2.77,1,312406
1383,3.27,32,334724
851,4.32,48,261631
1429,7.46,12,265576
1666,6.2,31,254281
3103,2.36,26,514293
1532,12.25,50,198658
581,9.59,26,115240
1425,2.64,56,185061
4428,11.67,39,362203
2093,6.23,33,373511
1070,4.44,17,260607
1875,6.36,35,370778
1100,4.86,7,294573
861,7.25,24,252669
1287,5.65,17,267078
1535,3.91,40,250483
700,1.2,45,228601
934,7.16,55,170180
1486,3.81,13,200262
1257,8.54,53,284535
1733,6.94,50,225417
910,3.88,51,163240
1969,10.14,44,234418
921,5.72,16,149065
2855,5.55,52,406749
745,4.5,35,219624
956,16.09,44,133199
1749,3.01,12,299428
2880,3.95,9,416000
1679,2.08,16,251759
1854,8.24,30,392200
1490,3.3,24,267541
981,3.56,53,212804
1216,3.45,0,323700
911,5.18,4,194047
887,2.06,19,230167
1738,1.03,10,349302
944,6.82,24,269738
1682,1.13,43,292404
879,9.01,59,156166
1666,14.75,12,303928
1217,4.42,15,236188
2598,12.3,46,267500
1684,4.87,16,243744
2426,15.17,42,265224
1094,3.6,35,224072
1513,0.95,51,275762
999,4.68,2,206162
1254,16.37,58,245165
1332,7.2,57,246202
1107,3.45,1,323447
910,6.24,29,168621
841,9.77,24,192078
580,4.66,15,223751
970,31.14,58,192630
1902,3.45,10,285060
781,9.99,15,212076
856,8.44,0,199096
3030,3.03,34,464553
1147,3.68,51,310699
1683,10.1,37,140747
1913,5.48,39,315073
1929,6.28,3,380023
805,1.58,42,229853
1349,7.84,24,295706
774,6.06,28,203004
3938,4.74,35,409869
782,6.38,58,141227
973,3.72,44,134835
976,3.27,41,151775
813,4.18,25,178526
2542,3.58,2,384582
3900,22.79,32,359044
1223,9.38,39,235266
872,2.51,42,191645
605,20.6,36,153300
1342,3.66,18,238566
1304,5.06,13,231571
1140,9.28,5,285578
1617,1.25,42,341985
1733,4.2,58,195309
1684,3.32,31,302531
1304,5.72,40,266342
952,6.42,41,186835
1932,4.69,9,398013
1487,4.54,11,253529
2111,10.44,12,290272
2030,6.12,55,324701
838,5.1,0,231875
834,5.49,32,217441
1094,17.91,22,241764
970,5.59,39,217712
2002,3.46,13,314546
1703,1.3,57,265733
2297,1.82,19,364374
1734,3.57,55,226137
1609,4.59,35,298504
2392,3.36,24,322436
1786,6.33,44,264793
1521,3.33,33,270086
2676,2.61,8,373225
1550,7.61,42,289748
1310,12.92,34,267972
1058,2.28,33,310067
1961,5.87,44,316916
2427,1.31,39,393561
1450,1.76,21,251877
2497,3.28,19,308651
673,10.96,15,197575
1447,2.87,34,249848
1456,2.8,17,281590
1106,5.08,7,245083
3841,5.08,46,520338
1441,2.86,12,335602
1257,19.89,9,281698
1495,4.11,50,209404
664,5.36,42,193758
1092,3.74,45,173113
2193,6.74,21,327436
1151,11.76,37,259203
1062,15.87,55,166132
2499,2.9,16,404939
2530,10.7,4,323090
1820,7.28,10,317104
1233,9.8,53,208277
1345,4.64,16,232820
1073,4.35,29,246815
994,9.54,32,187962
974,9.66,57,199365
1156,14.82,18,219692
978,5.69,31,260880
791,4.6,57,240605
1616,0.89,12,318975
1625,1.6,35,296903
2922,3.76,3,439735
1133,2.29,15,322036
1666,8.76,4,308685
1677,1.98,19,302361
1337,3.49,12,245061
1993,3.58,47,333404
2018,11.51,27,277623
1687,3.24,24,238259
1336,6.8,41,244295
1283,5.68,56,216999
856,9.32,18,171436
1072,8.98,4,289810
1154,4.84,6,238162
944,1.51,51,202146
1765,4.21,50,279737
2389,4.88,28,325096
1029,6.05,8,330047
1658,2.96,31,333812
978,11.01,40,128813
1310,5.0,19,304070
1123,2.6,4,312768
1883,3.59,19,414987
1128,19.11,41,228595
2218,7.89,58,340617
1341,10.32,11,241176
1141,2.39,54,300103
896,3.06,27,191293
1638,3.07,39,224819
2117,5.64,51,332907
1651,4.39,33,298942
3624,3.52,3,414755
2622,3.84,15,398538
1308,2.84,48,312843
1303,4.37,33,243397
1786,10.8,19,222718
1058,1.72,34,380838
2360,6.31,16,375671
1710,13.01,14,283321
1640,4.36,49,230459
1948,3.42,24,361109
2948,9.46,16,443276
1585,2.49,24,303363
1414,4.87,55,244151
2706,2.39,10,432181
2179,1.34,11,450784
1301,4.45,21,250443
1483,2.05,3,290103
1600,4.91,4,352456
1710,10.81,0,332934
860,18.14,8,195214
798,5.29,38,268119
1037,10.11,11,252449
1006,6.55,22,225455
1144,3.79,42,190139
1908,1.29,1,369775
1383,15.46,12,240173
1601,2.38,59,272282
907,13.04,35,158003
1230,7.21,39,255937
1872,2.5,30,422602
1878,6.16,57,299213
1107,22.04,8,212815
1579,14.51,4,251721
3567,3.46,48,444995
1469,3.01,0,287339
1121,5.31,33,270636
1380,4.41,0,349014
1535,11.47,20,348044
1393,8.31,39,284334
1461,1.52,32,330571
830,6.83,33,154987
1007,4.37,9,274003
1394,5.08,17,262355
1385,5.9,42,273905
1180,11.46,1,255109
1379,9.82,35,267627
1516,2.93,31,332998
2112,4.75,20,412144
1422,3.62,20,319423
1736,1.53,47,338110
1191,4.59,22,287630
1860,18.02,4,288609
1720,1.49,57,317608
2092,4.87,7,310653
1969,4.76,47,312163
1873,6.06,0,437578
1423,2.52,21,330443
1632,1.83,30,318626
2265,1.89,1,433517
1140,12.57,44,216434
1151,2.49,15,228078
1591,3.49,32,211953
1747,21.61,47,243455
1064,2.96,35,275019
1436,6.29,27,255911
1425,10.43,20,193357
610,10.08,2,182691
1355,1.95,54,289838
1390,3.01,35,295106
1388,6.12,37,302724
2608,19.11,26,247083
910,2.91,22,261654
1064,3.51,2,235833
520,6.64,10,202143
1221,7.64,25,296226
1263,7.97,14,257452
1207,2.74,2,389996
2305,3.41,32,371802
2088,5.76,27,349170
1527,11.98,25,230511
1276,4.19,47,219695
2231,4.88,35,284597
1468,2.42,0,290784
1067,18.25,45,257807
745,5.52,28,257520
1240,10.53,31,198920
2001,5.06,53,322591
3679,5.26,6,370170
1517,1.73,35,272882
1089,1.1,16,319873
921,11.9,2,190289
1846,5.23,26,267184
730,5.72,17,265316
1844,2.07,0,418132
2053,2.63,29,348032
1762,10.42,18,244865
1355,16.75,26,236927
1855,3.21,0,386029
1585,7.93,24,247085
1084,5.66,28,271941
3103,4.55,27,465858
1286,18.11,43,169909
2018,3.61,59,293656
562,11.8,1,241891
2466,6.47,23,319047
2663,4.89,51,316896
1498,12.94,37,222125
1851,6.07,59,304495
1850,4.63,42,301268
1144,13.01,43,172169
1842,11.88,4,322449
1071,11.49,16,280367
1160,0.33,35,303293
2323,6.74,31,376079
2186,5.75,45,301338
1115,4.83,59,219095
1103,7.59,12,275606
1143,5.94,25,276240
1984,7.96,52,315715
992,4.11,50,205710
1707,14.14,49,171094
1995,8.54,37,328449
1428,7.24,59,276663
2217,7.0,21,376560
1310,11.14,6,271768
1358,10.13,7,278788
1001,4.58,26,245843
2223,9.91,48,255202
1089,5.59,27,250166
1702,18.95,36,264167
1438,10.68,21,270378
971,3.2,42,160001
1160,25.32,9,203215
2573,1.14,31,356996
1604,7.74,11,239340
988,3.04,28,127908
1672,18.5,25,219968
1396,5.91,36,261819
5893,2.84,30,476280
1659,4.11,58,227449
1271,3.0,54,213808
2612,4.0,17,318233
708,3.94,7,178905
1537,2.93,3,366808
3287,5.98,11,429964
1413,6.51,13,380339
740,2.47,53,217371
1263,1.55,55,306639
2648,6.16,13,328218
1720,7.19,45,227295
1058,8.26,50,299370
1125,7.29,22,297906
1183,14.89,52,153321
1710,9.95,59,201144
2528,32.33,58,249822
2255,43.4,44,235349
1776,1.45,22,252683
868,1.06,13,254400
870,4.93,59,108631
1832,7.05,16,344816
864,4.7,26,227739
1352,8.11,15,293163
1671,4.1,29,254516
939,3.05,6,257410
982,3.39,48,192601
1425,4.31,30,292141
1810,8.94,25,312021
2263,3.52,21,397822
1887,4.05,34,339887
1524,7.38,46,299917
1098,4.31,54,291609
964,10.82,50,169790
1206,2.6,26,325416
1744,2.24,50,283162
1693,6.13,31,228871
639,6.57,38,222617
1081,2.7,40,310673
2396,12.69,23,213490
1527,19.06,29,236854
839,3.19,41,212984
3798,14.03,18,420698
1463,0.93,44,317562
1726,10.52,21,182343
1736,2.72,35,269931
1277,9.81,50,226852
1106,2.53,1,393154
3458,4.72,14,406931
2211,2.81,33,430226
2056,4.26,6,316320
1864,17.83,12,295239
990,4.59,44,144278
2467,21.7,1,297635
1056,3.78,36,216998
1657,14.07,2,324837
768,1.59,6,223595
654,4.05,23,141208
1681,3.4,57,178199
1071,14.53,32,236753
668,5.64,18,182593
1837,1.15,24,414651
3456,1.98,34,471065
2580,2.44,37,434306
1335,9.52,16,245354
1485,8.7,11,299006
2111,4.01,29,303802
2318,3.37,38,282873
1290,8.18,48,208713
1500,2.25,35,267107
1669,6.82,41,192856
1847,6.43,29,355718
1403,4.09,34,249955
1410,6.54,38,265387
2570,5.32,14,360046
2401,7.02,56,255943
1791,1.95,20,331657
2944,7.62,36,384202
1268,10.16,33,218080
2833,6.2,51,338099
1839,7.54,6,364874
5477,4.59,53,345815
918,9.24,8,154395
1123,5.18,8,217151
1750,2.22,51,285107
1735,8.79,15,253947
3229,1.58,36,510852
1133,6.04,27,256026
2125,3.78,56,356699
2356,3.62,46,334414
1962,5.59,20,304071
1007,3.01,48,214646
2599,7.09,13,397402
2420,5.15,36,386642
1881,3.22,45,351314
1606,12.64,42,256308
1620,5.72,39,277674
1434,7.7,49,252734
1912,13.35,33,276889
1498,13.2,55,284556
1054,7.43,8,242342
973,4.01,21,209131
1095,1.82,46,225085
1617,5.72,18,205632
1464,10.66,26,308976
1613,6.35,46,263437
1808,0.44,32,381917
1151,9.11,11,262976
2660,9.51,10,288391
1329,4.01,18,243731
1244,9.89,18,204590
1795,7.69,8,248778
710,3.07,50,205852
1078,12.06,16,257225
2191,2.04,48,430386
738,4.76,58,191199
2314,4.44,19,245817
2709,2.78,58,444125
1276,6.13,11,228053
1663,12.39,38,246159
2316,11.86,59,258869
1228,8.22,48,249154
2094,1.51,13,391826
1131,1.94,15,312495
1222,5.56,15,209777
1075,4.84,56,338305
1697,3.5,14,284754
2352,18.8,30,276971
1375,5.33,20,329990
890,7.24,21,159266
959,9.89,24,232998
1733,5.15,20,238903
3095,30.38,35,380288
1732,2.56,25,326129
1268,3.24,26,171213
2011,2.56,30,335596
1345,14.79,21,300284
1272,8.68,45,230417
1008,3.38,30,336060
2600,2.71,30,439784
536,13.06,12,171629
2036,6.38,1,358276
1229,13.29,48,282639
1256,4.75,51,319914
2912,7.09,14,419109
1112,6.11,21,318450
1127,3.2,21,299140
1405,4.48,41,285696
1746,2.16,11,313843
1240,7.0,58,214448
788,8.44,3,189933
1047,9.91,58,190437
2471,7.9,4,442613
1525,4.53,19,260415
1773,14.68,15,196498
1333,9.25,15,298092
1137,13.09,59,201802
2895,13.68,27,340262
1372,4.54,7,338584
1239,6.5,58,189433
2294,8.52,14,348931
1108,2.22,4,317545
1166,2.25,1,311480
1486,1.99,27,254373
1480,4.59,55,242264
1642,3.92,1,256791
3417,1.81,43,482472
1693,5.5,15,258213
571,4.63,13,188120
1686,11.33,42,186995
1502,20.27,44,274366
1506,6.82,33,287955
1633,3.04,12,234108
1463,7.79,0,238350
1449,4.99,44,168256
1891,4.19,35,383219
1191,2.71,25,344548
1013,3.58,12,299769
4961,4.37,45,405429
1111,8.7,4,320628
1540,7.08,38,299033
813,17.78,41,157347
1550,7.94,13,246390
1019,6.67,28,222901
1240,4.0,31,276193
2248,2.4,35,411250
1787,3.32,54,224551
1858,3.03,32,329027
728,0.82,4,271742
3086,2.44,20,510067
918,15.2,37,127775
2728,6.41,19,298000
2227,3.81,46,278741
1864,6.55,11,334355
1051,1.26,8,321980
1572,6.03,13,219382
1226,12.11,52,254542
1497,4.55,40,295580
1339,1.43,31,325724
654,3.71,18,242666
2318,12.13,55,220223
1433,5.94,53,206128
1219,1.84,23,329555
1183,25.98,45,218540
1708,2.06,54,256057
1035,4.18,18,314151
600,2.4,19,261354
1742,2.4,32,336682
1821,3.61,24,314378
1366,7.73,45,303836
935,12.22,32,174074
1533,3.78,12,298724
824,2.44,21,227852
981,6.92,40,186408
1096,7.07,3,311197
2074,5.86,20,415825
1280,6.01,0,273290
1237,4.58,49,247697
3235,5.31,7,452490
1704,4.36,4,236236
1695,10.48,47,137375
1276,23.57,5,202158
1166,5.62,41,276752
617,4.93,22,265223
2180,5.92,49,284926
1771,3.13,10,213764
1377,8.46,5,318320
1401,6.75,13,238513
1987,3.69,55,305871
794,9.31,49,235447
1169,5.02,17,309198
939,2.51,12,285494
3006,6.34,9,364964
2101,5.85,13,292178
613,9.7,12,242579
807,8.86,53,192079
1403,4.59,1,260446
1225,3.56,52,226906
871,4.96,2,272217
3222,6.39,49,468049
1677,6.95,25,259773
1789,6.12,4,263897
1122,4.65,47,229531
1976,9.95,15,391036
1271,3.09,52,290294
1321,28.09,45,227381
1890,8.45,58,299879
771,2.25,49,271145
2804,5.64,14,491671
1592,8.51,24,204766
2470,3.88,41,311167
962,1.74,18,293926
1023,2.39,32,312799
930,7.24,14,181433
1636,1.45,39,317037
1519,1.8,20,324086
1229,7.21,3,247180
986,4.24,58,183450
891,3.04,50,193958
1451,3.5,18,241347
1228,1.77,7,280379
1125,6.95,44,219560
2748,2.82,13,353105
1432,3.4,36,292323
2460,6.31,46,282621
1195,4.14,16,267183
1632,3.02,17,245780
1447,1.23,3,313164
750,6.41,19,252110
2621,5.23,35,335030
1402,3.45,9,234562
1995,2.4,57,340925
1095,5.0,43,252884
1385,6.93,12,291410
1046,5.3,31,308288
2426,15.59,23,268629
1676,8.11,22,251346
1714,4.59,33,264976
2548,8.3,6,346350
2350,5.12,12,310661
2010,5.11,8,395571
838,12.27,10,180844
1120,2.64,39,330320
990,5.03,59,196129
1980,11.39,39,290349
1584,6.15,59,201844
848,3.83,34,199756
1372,1.5,16,396668
814,1.01,52,290312
1449,21.19,4,275966
763,6.15,6,186059
1829,3.29,56,235724
1721,6.33,39,241101
3175,2.55,55,457020
2077,3.93,7,327941
1249,2.56,46,280588
2053,1.84,14,413652
846,1.13,20,211986
1007,1.62,53,300360
1691,10.12,24,235810
624,2.48,40,196472
1458,7.2,53,303615
984,9.68,52,208416
1541,5.01,0,260116
961,4.02,9,219655
1754,5.44,55,187200
1491,3.7,33,234787
2591,11.5,28,325447
1484,18.42,3,283357
1088,13.67,1,280305
1341,1.1,57,327504
864,3.65,28,223228
1741,4.97,47,229890
1874,6.85,13,375583
3974,1.48,14,415819
1154,1.46,33,284635
1329,12.36,52,216315
1175,3.35,17,280813
1611,1.75,19,297650
1724,2.29,33,242205
1449,6.51,2,216869
2285,2.78,22,387412
1156,5.87,33,241844
2196,2.5,0,385420
1836,1.46,38,349063
1473,13.42,3,275083
1305,6.55,43,289485
3907,3.92,48,415086
1067,3.44,50,289992
1667,13.81,40,205788
1096,7.49,33,276850
3023,11.05,18,416377
2110,3.29,25,334000
1128,5.13,5,260986
1817,6.56,42,305769
1641,3.37,1,312515
1203,4.63,24,294286
2004,3.29,30,353348
1729,6.55,39,251281
1613,1.96,20,253010
1455,7.39,26,258159
1758,6.16,35,252705
1622,4.3,55,248967
1515,6.78,40,244438
1145,3.84,15,319751
2914,3.1,50,383536
972,7.25,3,170140
1756,7.47,16,216583
1302,3.47,6,235922
2992,3.27,26,471116
1031,4.36,38,210704
1103,3.37,31,215775
1004,14.41,48,235728
1684,6.18,34,292273
854,5.0,13,141128
1222,2.58,32,242661
625,8.31,44,150111
1629,3.23,30,284979
1211,3.14,26,265442
816,8.51,31,171500
2285,6.5,32,368098
877,0.86,18,254723
2036,4.44,51,315911
1118,5.41,12,198654
2809,3.91,1,430720
1997,5.54,44,394363
989,1.4,50,217220
1025,0.68,38,273641
1885,2.5,28,375474
1332,6.03,58,244525
1383,0.52,22,343567
2462,2.74,24,413601
1097,1.29,35,284289
1535,4.18,25,308319
2168,19.5,33,305958
2046,4.25,57,303084
1388,4.59,14,255128
1318,8.91,8,282825
738,5.03,25,240838
970,4.26,30,142290
1681,9.47,42,242677
1400,6.89,57,238817
1525,6.06,41,218315
2243,4.49,59,298119
920,3.89,14,240066
1346,9.41,12,280317
1596,3.91,18,340052
1116,11.73,47,198347
2624,2.38,11,395211
2129,13.51,11,286768
1662,6.89,24,294051
3034,2.51,19,531619
812,7.07,38,203557
1475,3.14,53,198398
1713,5.07,8,232986
1026,3.52,32,265423
1669,4.51,5,302664
950,9.57,13,145036
1951,7.12,18,295539
2260,2.25,34,418771
1650,2.35,33,260842
705,5.99,38,157249
1005,6.3,49,283188
1855,3.09,11,331589
1492,15.09,44,208683
503,8.75,40,231995
2433,3.2,4,329606
1563,2.99,20,261968
1066,4.22,1,351910
2203,3.93,5,348866
1128,11.93,17,265828
1123,9.87,14,248178
1708,5.08,54,235949
3018,7.96,53,383256
2833,8.81,34,442088
1709,5.16,44,271592
1781,6.57,59,247447
2031,7.51,24,380314
895,6.97,31,225171
1915,2.87,39,350159
1103,3.08,55,234499
1681,4.05,47,222961
1351,3.02,3,318630
1808,1.77,42,387540
