mileage,age,engine,horsepower,num_previous_owners,price
10609,2,2.1,114,4,13888
96579,5,2.8,170,3,16561
67091,3,2.2,91,3,19388
43242,4,1.0,171,1,17683
44531,6,2.6,60,1,17101
82067,7,2.7,244,1,15054
16509,4,1.8,143,0,16641
32437,2,2.7,60,1,16177
22127,3,2.4,117,0,18398
169406,6,1.5,110,5,1530
90486,2,2.9,120,0,15465
10489,4,1.1,133,2,17495
16989,3,2.0,120,0,23569
44683,4,1.9,113,2,19070
35217,2,1.4,97,2,13603
19398,1,2.2,186,2,22071
191249,6,2.9,204,1,7829
61009,7,2.9,138,0,22723
68348,1,2.5,149,4,20613
30199,5,1.0,99,1,8228
81274,8,1.1,153,0,10414
37560,6,2.1,160,5,8581
40201,3,2.0,140,1,19522
75184,2,1.7,167,4,15669
15673,4,3.3,163,1,28699
149929,5,2.1,102,1,12651
55696,4,2.4,203,2,22348
120169,4,2.7,140,1,20215
23091,2,2.0,225,3,18104
25688,5,3.8,168,2,15947
21734,5,1.3,238,0,14813
58408,5,1.6,202,1,22045
51338,4,1.3,160,1,17177
35415,12,3.1,117,0,13912
24104,3,2.6,118,1,26336
20198,9,1.6,173,0,16826
47385,2,1.4,156,0,15808
35386,8,3.0,123,1,20515
30335,9,2.3,187,2,14038
144778,3,3.0,151,0,15752
46275,12,2.0,187,1,12890
119256,5,2.4,106,0,9444
33749,2,2.2,194,0,21285
58182,3,1.6,172,2,22660
47153,8,1.9,203,0,15523
14938,7,1.2,193,1,20582
133230,2,2.3,146,2,7903
44595,4,2.5,142,1,27765
82660,5,2.7,230,2,14761
28957,3,2.5,136,1,22095
43678,18,1.9,183,1,15260
26720,5,3.1,132,1,22840
116447,4,2.6,66,1,19526
60960,9,3.0,94,4,11615
63382,3,3.0,168,4,20746
126845,8,1.9,181,3,11433
110132,1,2.3,168,2,10900
83762,3,2.5,201,1,23272
18120,8,1.2,167,0,14568
30122,11,1.2,115,4,1500
24276,2,1.1,176,4,10727
81574,2,1.9,157,2,18990
55240,6,1.8,124,2,11943
18520,3,1.0,171,0,19406
42953,3,2.1,153,0,17013
17225,7,1.9,122,1,20579
47230,3,2.8,141,1,19779
15386,1,3.4,213,0,27879
70981,2,2.3,212,3,19055
63868,4,1.5,158,1,19686
186383,1,2.5,152,0,14706
88744,3,2.0,85,0,12361
36459,1,1.8,227,1,28670
86911,11,1.4,196,2,3208
18428,16,1.7,183,2,9968
24990,2,1.9,60,2,12540
61895,5,2.6,151,2,16095
10820,2,2.4,144,4,15398
47762,3,3.3,180,1,26277
24000,13,2.5,129,0,11367
52623,3,2.3,139,1,18837
23053,3,1.8,177,3,16236
65971,2,1.3,115,1,13513
49688,8,1.6,124,1,17486
130647,0,1.5,158,2,16746
49252,3,1.0,210,1,22472
28622,4,1.3,186,2,13401
41240,3,3.1,198,1,21608
19130,7,2.3,152,0,23005
65140,9,1.7,217,1,16874
74079,1,2.3,71,2,15193
276077,15,1.0,241,2,3935
31720,1,2.2,246,1,25548
40641,9,2.9,170,3,20023
32760,4,1.9,187,2,13515
56867,3,1.0,148,1,16624
64034,3,1.7,140,0,21572
47223,4,2.9,122,2,19559
104864,5,2.2,147,0,14997
31828,2,1.0,175,1,14958
97764,3,3.7,168,2,13758
71463,2,1.1,239,1,24282
48609,2,1.8,154,1,16742
39322,2,1.3,83,0,16168
267979,2,1.3,223,1,7652
27669,3,1.7,95,0,18078
60388,5,2.4,124,2,12594
28994,4,2.9,162,1,21669
171088,14,1.7,168,1,3031
91197,1,1.3,84,1,9763
30490,5,2.3,116,4,7389
70179,4,2.4,83,1,20239
58711,7,2.2,177,0,14034
34144,6,2.2,203,2,12064
83342,4,1.9,95,3,11360
64377,4,2.1,194,1,18588
57010,2,1.9,191,0,20084
47603,6,2.7,120,2,13993
66286,1,3.6,60,1,24919
57559,7,2.1,101,1,17482
51091,4,2.0,123,2,17454
31297,3,2.2,219,2,16459
160433,3,1.5,144,3,2036
23498,4,2.5,104,1,22673
66127,9,2.3,156,3,9262
39176,31,1.7,91,0,5648
167993,9,2.6,173,2,6071
26044,3,2.0,106,1,18468
29299,6,1.3,112,1,17765
24862,6,2.2,166,2,11327
61477,2,2.2,228,3,22380
18748,2,2.7,248,0,27530
35067,4,2.6,103,3,17289
10865,7,1.9,123,2,19600
58005,1,1.7,173,0,28589
34539,2,2.0,202,0,22089
17298,6,2.3,60,0,16206
104812,4,2.3,153,0,16245
19626,10,2.2,128,1,11969
85635,1,1.9,63,0,17240
30009,18,2.7,89,3,12860
150406,1,1.5,124,1,12378
82841,1,3.7,152,2,20253
24206,4,2.5,195,3,23668
25797,2,1.2,165,4,14228
74896,4,2.1,192,0,23320
40795,4,2.5,151,3,28030
43541,3,1.8,118,1,21186
119439,2,1.0,141,1,10725
29025,5,1.3,181,0,16699
52255,3,2.4,196,0,24048
95629,8,1.0,143,2,14326
86368,4,1.0,108,1,8526
43838,2,2.4,165,5,17948
40045,1,1.8,171,1,16676
14513,4,1.5,205,3,24528
23403,2,1.7,119,1,19947
61258,1,1.0,119,1,18202
44510,6,2.3,184,0,9844
51660,1,1.4,131,1,19894
101465,10,1.6,129,0,6927
21351,4,2.2,206,1,21022
41550,4,1.8,88,1,16086
55943,2,1.5,242,0,20018
29944,7,1.0,122,2,11030
133523,4,2.3,189,0,15165
92596,2,2.1,145,1,12873
60059,5,1.6,162,0,15663
172122,1,1.3,138,4,1500
17167,1,2.0,188,0,26581
48756,2,2.3,134,3,18555
63350,5,2.1,124,0,18764
25843,4,3.1,231,2,26750
60506,8,2.5,151,2,15783
22592,2,1.9,119,1,22134
79490,6,2.5,82,0,13994
102794,4,2.0,233,0,18560
59315,2,2.0,125,1,20635
13400,5,2.9,242,3,26906
24915,4,1.4,167,0,22732
72787,3,2.0,156,2,21366
49753,4,2.8,157,0,23368
7436,4,2.2,249,3,24919
117006,4,1.7,60,1,13861
53941,3,1.0,159,1,15996
27629,2,1.0,138,0,16850
98367,4,3.5,140,1,24194
30507,2,2.2,156,2,19795
30275,2,1.6,138,1,24288
62997,3,2.2,158,1,17033
170540,6,1.3,148,1,3986
152742,5,1.8,90,1,6238
63057,3,1.3,167,0,19865
67756,3,1.0,182,0,18168
85310,6,1.0,125,1,11251
20335,1,1.0,234,0,25002
76949,7,2.7,210,1,17830
29323,1,1.3,187,0,23493
61263,1,2.4,187,2,24793
41805,3,2.7,151,0,24270
69622,16,2.0,201,3,5930
53245,12,1.8,220,2,10407
5703,6,2.1,186,3,18674
55560,5,1.7,124,1,12555
76842,1,2.8,148,1,28735
66980,4,3.3,175,1,26073
45624,3,3.0,187,0,24946
154741,2,1.0,146,1,3923
60959,4,1.7,124,1,19202
66594,3,2.0,221,3,20119
101838,7,2.3,101,0,7316
63184,1,1.0,107,2,16634
26144,4,1.0,90,0,15881
8894,2,2.9,107,2,26756
35102,3,1.6,206,0,22910
83505,5,1.0,207,0,15390
38285,2,1.2,146,1,13867
85890,4,2.3,172,3,14269
54399,3,1.4,149,4,19154
120770,3,2.2,96,0,7522
39868,3,1.3,249,1,18562
68004,4,1.0,211,1,18650
69850,2,3.0,165,3,27495
140241,4,2.3,111,0,13151
14844,3,1.8,139,0,23063
35564,3,1.6,118,1,19520
88783,11,3.0,154,1,6298
144657,5,2.4,163,3,10850
57991,3,2.8,134,2,20137
39938,4,1.6,84,2,17714
83281,2,2.0,245,1,23197
90047,3,2.3,160,2,8938
38110,3,1.6,170,1,19238
61772,2,1.9,130,2,23694
112012,5,1.6,79,1,8091
184116,3,2.3,146,0,2522
82439,3,1.1,135,0,16993
50559,3,2.4,181,0,20303
47199,26,2.2,190,2,10908
72415,3,1.9,184,2,24598
45207,1,2.3,194,1,20312
55979,1,1.7,231,2,22941
23376,7,1.5,167,0,12919
121532,9,2.4,199,0,14307
22067,2,2.4,172,1,18777
36225,9,1.6,64,2,8487
52486,6,1.6,143,0,17120
197538,4,1.9,110,1,9825
36465,3,1.6,160,2,15170
30754,4,3.1,114,0,19444
33337,7,2.2,177,3,15329
156565,5,2.0,194,2,2643
6845,2,1.3,204,0,22188
24296,4,2.5,222,5,25508
331672,14,1.6,74,2,1500
74133,5,1.5,96,0,12321
22602,7,2.5,281,0,24115
47603,6,2.3,195,0,13721
51390,5,1.0,160,6,10640
88635,4,1.9,151,0,15212
177664,7,2.1,147,3,2811
64343,6,1.8,62,1,14419
33595,5,2.1,115,2,8006
85046,2,1.0,144,1,10855
30068,5,1.0,117,2,8346
23781,4,1.3,123,5,11927
14300,3,2.2,265,2,27198
16389,22,1.0,138,0,12525
26173,1,1.4,162,0,21123
21494,7,1.0,160,0,13945
61038,2,1.8,176,1,20250
21171,4,3.4,128,1,26269
5428,20,1.8,206,0,10140
23606,2,1.9,169,2,20498
35231,2,2.6,92,1,20489
32086,4,2.0,145,1,20607
142012,2,1.8,142,1,12029
31905,7,2.6,140,0,21033
90821,3,2.3,172,2,14119
48373,6,2.2,178,2,11412
47590,2,1.9,173,1,22703
27316,1,1.8,165,2,21290
47044,3,2.6,153,0,22437
28693,1,1.8,60,1,24884
55216,11,2.9,185,2,15804
41548,1,1.3,171,1,20086
25305,2,3.0,105,1,24543
98157,5,2.3,162,2,10744
66091,3,1.3,179,2,15787
35823,1,2.4,202,3,21044
54276,15,1.5,172,0,11921
46227,2,2.0,164,3,16885
26707,3,1.7,192,1,21148
51500,3,1.9,136,1,21297
31738,6,2.7,168,3,18816
25299,5,2.4,122,2,18101
15741,2,1.2,199,2,20003
38138,3,1.3,77,0,18682
72902,3,2.2,186,1,23020
30143,7,2.2,150,4,15813
286214,2,1.5,193,1,12220
91124,15,3.1,114,1,5516
122153,2,2.6,154,2,14282
85534,4,1.6,152,2,14280
179334,2,1.5,169,3,5348
28257,2,1.8,102,0,17066
8163,2,1.8,178,0,21481
35871,2,2.9,66,3,16731
72457,3,2.7,119,1,22813
54505,2,2.0,79,1,19705
59446,6,2.5,187,2,17875
123579,2,2.6,168,1,14718
64051,2,2.0,170,2,16854
85754,3,2.3,216,2,13994
25394,8,2.4,135,2,12959
22770,5,2.3,177,1,17168
151733,4,1.5,152,1,14203
52608,1,1.5,146,2,17899
31689,2,1.8,208,1,21164
31730,2,1.5,243,1,25235
31120,9,1.0,130,2,8452
29843,6,2.5,187,1,23777
19966,2,2.2,164,3,19822
17149,3,1.1,164,0,22198
42765,2,1.8,161,0,19284
32368,2,1.9,135,0,20196
106405,5,2.1,60,1,13322
60183,3,1.2,219,0,19266
59025,15,1.1,118,1,10031
29138,9,2.4,139,3,14356
45038,9,1.0,140,1,11234
63114,6,1.8,114,1,14056
80929,3,1.8,160,3,14279
45902,6,1.9,148,1,11910
104337,3,2.2,117,2,9657
49295,11,3.1,156,0,16324
85390,5,1.0,148,1,11970
34790,5,2.6,191,2,22804
13782,4,1.0,89,1,20554
59151,12,3.0,113,2,10382
81448,1,1.0,182,2,15484
73331,13,3.7,121,0,15726
65876,4,1.7,109,0,19244
38406,1,2.9,123,0,25645
27869,2,2.8,145,2,19663
72128,1,1.7,145,1,21023
66072,6,1.7,140,0,16657
33102,2,1.4,103,2,9712
106574,4,2.6,184,5,11670
26423,8,1.7,209,1,19003
32582,2,1.4,64,0,13586
154121,3,2.4,80,2,3571
90039,2,1.4,195,2,12791
38154,3,1.8,220,0,19067
59944,20,2.1,60,2,2126
54630,7,1.6,186,1,15889
7172,3,1.7,223,1,22477
25990,3,3.1,111,0,22266
47306,4,1.9,221,1,22975
38191,4,1.7,141,0,20046
58277,3,1.9,164,2,18535
108081,6,2.3,117,1,13655
39140,2,1.3,195,4,17026
23380,2,2.3,187,2,18656
61537,5,2.2,227,1,19398
39001,2,1.0,214,1,15555
43947,6,3.3,149,1,22129
39964,4,3.0,289,6,24225
235457,1,1.4,210,1,5798
10213,4,1.2,174,0,19678
37352,1,2.2,105,1,23743
48894,6,1.0,81,1,9510
28373,3,3.0,84,0,22546
92030,13,1.7,107,0,7906
86619,8,3.1,211,0,17891
47409,2,1.4,171,0,15968
40559,1,1.9,122,1,21500
45325,2,2.9,143,2,18266
45553,2,1.8,138,1,17918
46403,13,2.2,186,0,8811
42976,4,2.8,110,2,20682
58496,7,1.6,165,1,12776
83054,3,1.1,163,0,14598
20719,4,1.0,111,0,19162
23494,4,2.4,221,2,23119
14415,8,2.3,136,0,14466
89902,5,2.7,105,0,12984
58409,2,1.8,188,0,22771
69820,11,1.0,152,3,8820
18022,3,1.0,168,0,19001
171007,3,4.0,96,0,7163
32010,0,2.4,186,3,22285
55146,6,2.1,247,2,12326
89149,4,2.2,93,1,15603
24565,4,1.0,165,2,19157
33442,3,1.4,114,3,13947
